"imageptpair","filenameleft","frameleft","filenameright","frameright","sample","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","successful.count","successful.length"
"43","20220519_BOTTOM_2_0002_0001.mp4","48447","20220519_TOP_2_0002_0001.mp4","49156","270","2.52558",43.86277,"3.37461","2.84464","1374.76860","31.46070","89.29759","37.79303","-313.82911","645.23841","-1172.67531","Apogonidae","Apogon","sp1",NA,6,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"44","20220519_BOTTOM_2_0002_0001.mp4","48447","20220519_TOP_2_0002_0001.mp4","49156","270","2.52558",54.78292,"3.32136","4.25248","1400.62744","19.93751","54.85325","41.94605","-249.28409","407.38924","-1316.68093","Apogonidae","Apogon","sp1",NA,6,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"45","20220519_BOTTOM_2_0002_0001.mp4","48447","20220519_TOP_2_0002_0001.mp4","49156","270","2.52558",51.74921,"1.18468","1.05504","728.16553","16.46619","82.10355","36.83190","-65.32730","-195.78702","-698.30139","Apogonidae","Apogon","sp1",NA,8,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"46","20220519_BOTTOM_2_0002_0001.mp4","48447","20220519_TOP_2_0002_0001.mp4","49156","270","2.52558",51.06295,"1.01518","0.65921","724.46383","27.32929","81.73970","39.50126","-47.67437","-329.16962","-643.60109","Apogonidae","Apogon","sp1",NA,11,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7511","113.5387",NA,NA,NA,"No-take",NA,"91","Yes","Yes"
"49","20220519_BOTTOM_2_0003_0001.mp4","18726","20220519_TOP_2_0003_0001.mp4","19435","201","1.59799",73.50407,"4.32378","0.45988","2456.53460","14.94929","2.34790","71.81245","-168.79319","-610.80412","-2373.39196","Cirrhitidae","Cyprinocirrhites","polyactis","37374006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"50","20220519_BOTTOM_2_0003_0001.mp4","20125","20220519_TOP_2_0003_0001.mp4","20834","201","1.98699",69.63941,"4.56673","1.04503","2162.98527","26.51944","11.52974","84.80207","-582.20950","770.55547","-1935.40219","SUS","SUS","SUS","2",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"51","20220519_BOTTOM_2_0003_0001.mp4","21151","20220519_TOP_2_0003_0001.mp4","21860","201","2.27227",345.70077,"22.88827","4.38315","4130.03503","24.31997","69.34485","61.98190","412.16636","-1650.18580","-3763.53492","Serranidae","Epinephelus","areolatus","37311009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"52","20220519_BOTTOM_2_0003_0001.mp4","21896","20220519_TOP_2_0003_0001.mp4","22605","201","2.47942",113.36408,"10.15210","2.51343","2661.60955","26.07168","68.23340","60.25964","-154.98417","-1159.45241","-2390.77715","Chaetodontidae","Chaetodon","assarius","37365012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"53","20220519_BOTTOM_2_0003_0001.mp4","21936","20220519_TOP_2_0003_0001.mp4","22645","201","2.49054",45.68298,"3.19870","2.85388","1681.17752","26.11400","30.94451","59.91184","-368.85717","-641.49952","-1509.56305","Serranidae","Pseudanthias","spp",NA,4,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"54","20220519_BOTTOM_2_0003_0001.mp4","21949","20220519_TOP_2_0003_0001.mp4","22658","201","2.49416",122.43652,"11.36780","3.93180","3077.95190","31.37622","27.33287","65.54619","-258.12684","-1581.62680","-2627.85371","Chaetodontidae","Heniochus","diphreutes","37365005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"55","20220519_BOTTOM_2_0003_0001.mp4","21972","20220519_TOP_2_0003_0001.mp4","22681","201","2.50055",53.14001,"4.98301","1.71065","2124.62142","19.14243","87.71554","75.20608","-111.17885","-687.77259","-2007.14332","Serranidae","Pseudanthias","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"56","20220519_BOTTOM_2_0003_0001.mp4","22484","20220519_TOP_2_0003_0001.mp4","23193","201","2.64292",83.62921,"5.87917","2.43963","2330.74880","22.22468","55.78615","76.12423","155.36517","-867.78314","-2157.59219","Serranidae","Pseudanthias","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"57","20220519_BOTTOM_2_0003_0001.mp4","22490","20220519_TOP_2_0003_0001.mp4","23199","201","2.64459",77.33276,"7.00323","0.80109","2292.47249","15.26303","87.81199","63.85257","113.44725","-592.73565","-2211.61124","Serranidae","Pseudanthias","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"58","20220519_BOTTOM_2_0003_0001.mp4","22540","20220519_TOP_2_0003_0001.mp4","23249","201","2.65849",83.88102,"7.82935","1.72420","2385.12182","29.45277","79.40638","57.96184","485.48565","-1067.57365","-2076.87175","Chaetodontidae","Heniochus","diphreutes","37365005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7488","113.5378",NA,NA,NA,"No-take",NA,"94.9","Yes","Yes"
"60","20220519_BOTTOM_2_0003_0001.mp4","58094","20220519_TOP_2_0003_0001.mp4","58803","237","0.17712",73.27902,"7.31834","0.71569","2267.73252","17.61192","60.65166","53.38451","-668.66400","153.88772","-2161.43883","SUS","SUS","SUS","2",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7502","113.5462",NA,NA,NA,"No-take",NA,"81.8","Yes","Yes"
"1","20220521_BOTTOM_3_0003_0001.mp4","57510","20220521_TOP_3_0003_0001.mp4","58096","255","2.21777",43.25695,"3.33509","1.92475","2004.80251","24.96247","25.83814","77.54777","-627.80129","-567.19479","-1817.52268","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7444","113.5428",NA,NA,NA,"No-take",NA,"87.3","Yes","Yes"
"2","20220521_BOTTOM_3_0003_0001.mp4","57771","20220521_TOP_3_0003_0001.mp4","58357","255","2.29034",89.5526,"4.79040","3.49174","2293.15547","10.58978","47.75162","65.69532","-409.53455","-99.40864","-2254.09880","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7444","113.5428",NA,NA,NA,"No-take",NA,"87.3","Yes","Yes"
"4","20220521_BOTTOM_3_0004_0001.mp4","27754","20220521_TOP_3_0004_0001.mp4","28340","216","1.46980",80.78187,"7.26681","0.65912","3048.91189","10.38452","37.18193","64.58994","-518.20202","183.03300","-2998.97138","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7451","113.5437",NA,NA,NA,"No-take",NA,"86.5","Yes","Yes"
"5","20220521_BOTTOM_3_0004_0001.mp4","27844","20220521_TOP_3_0004_0001.mp4","28430","216","1.49483",66.28007,"6.01896","0.29198","2708.32313","12.09045","29.31973","57.09044","-555.78170","-113.60470","-2648.24751","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7451","113.5437",NA,NA,NA,"No-take",NA,"86.5","Yes","Yes"
"7","20220521_BOTTOM_3_0004_0001.mp4","32674","20220521_TOP_3_0004_0001.mp4","33260","216","2.83783",836.52308,"64.56764","8.92912","5371.54893","20.76295","86.54776","21.88404","914.61479","1670.19799","-5022.69413","Carangidae","Carangoides","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7451","113.5437",NA,NA,NA,"No-take",NA,"86.5","Yes","Yes"
"8","20220521_BOTTOM_3_0004_0001.mp4","32697","20220521_TOP_3_0004_0001.mp4","33283","216","2.84423",621.45493,"30.15778","18.64654","5349.26895","10.20647","82.04550","67.75467","668.09685","-672.38458","-5264.62001","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7451","113.5437",NA,NA,NA,"No-take",NA,"86.5","Yes","Yes"
"10","20220521_BOTTOM_3_0005_0001.mp4","9127","20220521_TOP_3_0005_0001.mp4","9713","269","0.64398",684.21414,"9.90287","14.40844","3034.08105","7.19405","72.47384","67.63446","258.27347","-278.68170","-3010.19587","Carangidae","Gnathanodon","speciosus","37337012",4,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"11","20220521_BOTTOM_3_0005_0001.mp4","9127","20220521_TOP_3_0005_0001.mp4","9713","269","0.64398",651.23106,"11.33113","13.54727","3064.91454","4.31453","62.72166","61.72609","205.11660","105.32610","-3056.22885","Carangidae","Gnathanodon","speciosus","37337012",16,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"12","20220521_BOTTOM_3_0005_0001.mp4","9189","20220521_TOP_3_0005_0001.mp4","9775","269","0.66122",748.56426,"17.02592","19.14723","3666.09683","12.02178","86.51029","61.81000","738.88268","-192.66179","-3585.69377","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"13","20220521_BOTTOM_3_0005_0001.mp4","9195","20220521_TOP_3_0005_0001.mp4","9781","269","0.66288",632.47541,"7.83062","16.18519","2896.13210","22.89496","57.14001","78.11366","631.50576","-933.11203","-2667.97368","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"14","20220521_BOTTOM_3_0005_0001.mp4","9275","20220521_TOP_3_0005_0001.mp4","9861","269","0.68513",695.72281,"20.97322","18.56691","3930.28838","9.75129","46.34299","48.58269","40.35514","664.45530","-3873.50453","Carangidae","Gnathanodon","speciosus","37337012",8,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"15","20220521_BOTTOM_3_0005_0001.mp4","9283","20220521_TOP_3_0005_0001.mp4","9869","269","0.68735",635.9852,"13.84438","17.55654","3587.31528","19.23029","47.39496","66.32590","257.73407","-1153.08642","-3387.15157","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"16","20220521_BOTTOM_3_0005_0001.mp4","9284","20220521_TOP_3_0005_0001.mp4","9870","269","0.68763",659.98957,"13.48031","17.44481","3236.85703","19.48808","58.39080","59.01148","397.86546","1003.88213","-3051.42052","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"17","20220521_BOTTOM_3_0005_0001.mp4","9284","20220521_TOP_3_0005_0001.mp4","9870","269","0.68763",685.86747,"6.86507","15.00921","3359.77445","15.45058","8.29244","71.73320","591.63377","671.65162","-3238.35420","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"18","20220521_BOTTOM_3_0005_0001.mp4","9284","20220521_TOP_3_0005_0001.mp4","9870","269","0.68763",672.95927,"8.09731","14.29749","2980.07159","14.42260","84.48845","71.26866","672.05547","315.08734","-2886.15455","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"19","20220521_BOTTOM_3_0005_0001.mp4","9284","20220521_TOP_3_0005_0001.mp4","9870","269","0.68763",703.81052,"11.90970","18.00863","3802.87675","10.61763","56.05123","69.97035","646.03672","-271.31038","-3737.76655","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"20","20220521_BOTTOM_3_0005_0001.mp4","9320","20220521_TOP_3_0005_0001.mp4","9906","269","0.69764",700.17642,"10.85663","18.92773","3866.11279","12.71811","42.04561","79.06221","2.49978","-851.13834","-3771.25780","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"21","20220521_BOTTOM_3_0005_0001.mp4","9415","20220521_TOP_3_0005_0001.mp4","10001","269","0.72406",741.92557,"19.87953","18.86699","4166.31277","8.54687","45.44334","56.77402","36.29399","-618.12587","-4120.04433","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"22","20220521_BOTTOM_3_0005_0001.mp4","9415","20220521_TOP_3_0005_0001.mp4","10001","269","0.72406",887.54174,"35.06766","19.67248","4278.70998","14.42862","53.20818","26.55823","235.71602","-1039.75761","-4143.75447","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"23","20220521_BOTTOM_3_0005_0001.mp4","9415","20220521_TOP_3_0005_0001.mp4","10001","269","0.72406",784.12339,"12.92917","17.59664","4047.05159","15.80871","31.87745","67.63819","671.36606","-874.54376","-3893.97835","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"24","20220521_BOTTOM_3_0005_0001.mp4","9500","20220521_TOP_3_0005_0001.mp4","10086","269","0.74769",782.73295,"10.53817","14.63279","3699.15128","21.02011","26.54192","86.38750","801.79493","-1057.21649","-3452.98977","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"25","20220521_BOTTOM_3_0005_0001.mp4","9515","20220521_TOP_3_0005_0001.mp4","10101","269","0.75186",736.89133,"23.16865","19.69620","5493.96863","11.30246","27.25319","60.16773","290.04930","-1036.95213","-5387.41988","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"26","20220521_BOTTOM_3_0005_0001.mp4","9761","20220521_TOP_3_0005_0001.mp4","10347","269","0.82026",667.58629,"10.23335","16.12404","3458.91719","17.73042","54.36108","77.82747","499.85137","-927.22529","-3294.61834","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"27","20220521_BOTTOM_3_0005_0001.mp4","9876","20220521_TOP_3_0005_0001.mp4","10462","269","0.85224",717.92474,"9.68915","17.52165","3619.40524","18.37684","6.35712","80.11052","607.75700","-965.75370","-3434.82831","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"28","20220521_BOTTOM_3_0005_0001.mp4","9961","20220521_TOP_3_0005_0001.mp4","10547","269","0.87588",752.08893,"8.33531","19.67267","3625.49310","11.82357","87.36722","82.98894","413.32798","-617.25114","-3548.57171","Carangidae","Gnathanodon","speciosus","37337012",8,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"29","20220521_BOTTOM_3_0005_0001.mp4","10278","20220521_TOP_3_0005_0001.mp4","10864","269","0.96402",748.31435,"9.90250","18.47165","3879.78614","13.71140","17.97760","56.14186","697.76555","-599.03669","-3769.21992","Carangidae","Gnathanodon","speciosus","37337012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7429","113.5458",NA,NA,NA,"No-take",NA,"83.1","Yes","Yes"
"0","20220521_BOTTOM_4_0001_0001.mp4","29532","20220521_TOP_4_0001_0001.mp4","26824","241","0.00000",533.03223,"5.53912","13.42442","2395.04550","14.49422","37.75400","65.24470","-365.53890","475.08619","-2318.81810","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7403","113.5387",NA,NA,NA,"No-take",NA,"94.4","Yes","Yes"
"1","20220521_BOTTOM_4_0001_0001.mp4","36699","20220521_TOP_4_0001_0001.mp4","33991","241","1.99282",439.86361,"37.12302","8.31275","5643.80886","28.20413","50.87756","68.33442","814.79699","2539.84907","-4973.71602","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7403","113.5387",NA,NA,NA,"No-take",NA,"94.4","Yes","Yes"
"2","20220521_BOTTOM_4_0001_0001.mp4","37216","20220521_TOP_4_0001_0001.mp4","34508","241","2.13658",417.43661,"29.99522","10.51305","4846.03833","27.17110","85.24273","68.58016","507.74049","2153.90397","-4311.26255","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7403","113.5387",NA,NA,NA,"No-take",NA,"94.4","Yes","Yes"
"3","20220521_BOTTOM_4_0002_0001.mp4","11104","20220521_TOP_4_0002_0001.mp4","8396","272","0.73212",437.09993,"14.85255","3.60527","2883.98275","20.74922","68.56914","43.73319","75.22594","-1018.95941","-2696.92774","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7374","113.5422",NA,NA,NA,"No-take",NA,"89.2","Yes","Yes"
"4","20220521_BOTTOM_4_0002_0001.mp4","15284","20220521_TOP_4_0002_0001.mp4","12576","272","1.89439",63.1722,"4.70643","17.42689","2427.93343","23.57125","69.20247","72.84924","-922.79011","-301.85029","-2225.35515","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7374","113.5422",NA,NA,NA,"No-take",NA,"89.2","Yes","Yes"
"11","20220521_BOTTOM_4_0003_0001.mp4","35777","20220521_TOP_4_0003_0001.mp4","33069","219","1.15310",95.04599,"6.66111","19.54894","2638.37796","24.54253","34.37027","78.76466","-609.90034","910.50347","-2400.00901","Serranidae","Pseudanthias","georgei","37311093",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7317","113.543",NA,NA,NA,"No-take",NA,"90.7","Yes","Yes"
"21","20220521_BOTTOM_4_0004_0001.mp4","14852","20220521_TOP_4_0004_0001.mp4","12144","259","2.16327",271.63061,"17.75888","5.15217","4061.56597","6.06972","87.98176","67.38354","357.49415","-237.98615","-4038.79668","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7312","113.5443",NA,NA,NA,"No-take",NA,"88.9","Yes","Yes"
"1","20220523_BOTTOM_1_0002_0001.mp4","63262","20220523_TOP_1_0003_0001.mp4","28211","274","0.15182",414.29507,"5.58918","15.33730","2290.42350","15.51959","62.76673","67.51677","-492.88229","-364.20375","-2206.91243","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5502",NA,NA,NA,"No-take",NA,"79.2","Yes","Yes"
"2","20220523_BOTTOM_1_0002_0001.mp4","63502","20220523_TOP_1_0003_0001.mp4","28451","274","0.21855",411.97043,"6.55905","11.72782","2272.45288","13.83561","79.92065","64.39848","-412.54994","-353.71754","-2206.51955","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5502",NA,NA,NA,"No-take",NA,"79.2","Yes","Yes"
"4","20220523_BOTTOM_1_0002_0001.mp4","70066","20220523_TOP_1_0003_0001.mp4","35015","274","2.04371",107.43534,"6.37637","2.65020","2781.34535","6.69380","53.91959","69.75467","-319.87950","-52.76821","-2762.38566","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5502",NA,NA,NA,"No-take",NA,"79.2","Yes","Yes"
"5","20220523_BOTTOM_1_0003_0001.mp4","449","20220523_TOP_1_0003_0001.mp4","37326","274","2.68629",97.34396,"3.70446","4.02898","1611.08570","10.91359","67.50386","57.78281","-304.67150","-14.66530","-1581.94732","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5502",NA,NA,NA,"No-take",NA,"79.2","Yes","Yes"
"6","20220523_BOTTOM_1_0003_0001.mp4","730","20220523_TOP_1_0003_0001.mp4","37607","274","2.76443",360.99675,"11.16628","2.93738","3599.39792","18.07540","58.51247","85.85104","-170.72699","1103.65223","-3421.76408","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7343","113.5502",NA,NA,NA,"No-take",NA,"79.2","Yes","Yes"
"2","20220523_BOTTOM_2_0003_0001.mp4","22258","20220523_TOP_2_0003_0001.mp4","26790","256","1.67834",56.81211,"3.82860","5.61584","1526.86876","18.68887","87.68891","53.60362","-393.63996","290.54467","-1446.36081","Monacanthidae",NA,"spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.7326","113.5465",NA,NA,NA,"No-take",NA,"86.1","Yes","Yes"
"1","20220523_BOTTOM_3_0001_0001.mp4","36823","20220523_TOP_3_0001_0001.mp4","39551","212","1.36108",65.60569,"5.91082","4.14138","1837.65621","16.81451","73.49407","47.97404","-504.27906","168.18676","-1759.08959","Pomacentridae","Amblypomacentrus","breviceps","37372019",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.728","113.556",NA,NA,NA,"No-take",NA,"75","Yes","Yes"
"2","20220523_BOTTOM_3_0001_0001.mp4","42153","20220523_TOP_3_0001_0001.mp4","44881","212","2.84312",119.81514,"0.99114","5.16434","1085.21702","21.68679","53.99854","76.09293","-399.95348","29.26825","-1008.40298","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_BOSS",NA,NA,NA,NA,NA,NA,"-22.728","113.556",NA,NA,NA,"No-take",NA,"75","Yes","Yes"
