"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","status","site","depth","successful.count","successful.length"
"2022-05_PtCloates_BOSS","B53","20220527_TOP_2_0003_0001.mp4","0.90507","Lutjanidae","Aphareus","rutilans",1,"-22.6838","113.5636",NA,NA,"Pt Cloates","No-take",NA,"78.6","Yes","Yes"
"2022-05_PtCloates_BOSS","B53","20220527_TOP_2_0003_0001.mp4","2.77972","Microdesmidae","Gunnellichthys","monostigma",1,"-22.6838","113.5636",NA,NA,"Pt Cloates","No-take",NA,"78.6","Yes","Yes"
"2022-05_PtCloates_BOSS","B54.2","20220521_BOTTOM_2_0001_0001.mp4","0.71822","Carangidae","Carangoides","fulvoguttatus",31,"-22.7654","113.5391",NA,NA,"Pt Cloates","No-take",NA,"84","Yes","Yes"
"2022-05_PtCloates_BOSS","B54.2","20220521_BOTTOM_2_0001_0001.mp4","2.14381","Cirrhitidae","Cyprinocirrhites","polyactis",1,"-22.7654","113.5391",NA,NA,"Pt Cloates","No-take",NA,"84","Yes","Yes"
"2022-05_PtCloates_BOSS","B54.2","20220521_BOTTOM_2_0001_0001.mp4","2.94322","Lutjanidae","Lutjanus","sebae",1,"-22.7654","113.5391",NA,NA,"Pt Cloates","No-take",NA,"84","Yes","Yes"
"2022-05_PtCloates_BOSS","B54.2","20220521_BOTTOM_2_0001_0001.mp4","2.10905","Nemipteridae","Pentapodus","nagasakiensis",1,"-22.7654","113.5391",NA,NA,"Pt Cloates","No-take",NA,"84","Yes","Yes"
"2022-05_PtCloates_BOSS","B54.2","20220521_BOTTOM_2_0001_0001.mp4","2.18051","SUS","SUS","SUS",1,"-22.7654","113.5391",NA,NA,"Pt Cloates","No-take",NA,"84","Yes","Yes"
"2022-05_PtCloates_BOSS","B55","20220521_BOTTOM_3_0002_0001.mp4","1.18758","Lethrinidae","Gymnocranius","sp1",3,"-22.7563","113.5294",NA,NA,"Pt Cloates","No-take",NA,"98.5","Yes","Yes"
"2022-05_PtCloates_BOSS","B55","20220521_BOTTOM_3_0002_0001.mp4","2.02258","Lethrinidae","Lethrinus","miniatus",1,"-22.7563","113.5294",NA,NA,"Pt Cloates","No-take",NA,"98.5","Yes","Yes"
"2022-05_PtCloates_BOSS","B56","20220521_BOTTOM_3_0002_0001.mp4","0.73407","Lethrinidae","Gymnocranius","sp1",2,"-22.7533","113.5305",NA,NA,"Pt Cloates","No-take",NA,"98.6","Yes","Yes"
"2022-05_PtCloates_BOSS","B56","20220521_BOTTOM_3_0002_0001.mp4","0.10260","Lethrinidae","Lethrinus","miniatus",1,"-22.7533","113.5305",NA,NA,"Pt Cloates","No-take",NA,"98.6","Yes","Yes"
"2022-05_PtCloates_BOSS","B56","20220521_BOTTOM_3_0002_0001.mp4","0.79663","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.7533","113.5305",NA,NA,"Pt Cloates","No-take",NA,"98.6","Yes","Yes"
"2022-05_PtCloates_BOSS","B56","20220521_BOTTOM_3_0003_0001.mp4","2.95212","Pomacanthidae","Pomacanthus","semicirculatus",1,"-22.7533","113.5305",NA,NA,"Pt Cloates","No-take",NA,"98.6","Yes","Yes"
"2022-05_PtCloates_BOSS","B56","20220521_BOTTOM_3_0003_0001.mp4","2.54866","Unknown","Unknown","Unknown",1,"-22.7533","113.5305",NA,NA,"Pt Cloates","No-take",NA,"98.6","Yes","Yes"
"2022-05_PtCloates_BOSS","B57","20220527_TOP_2_0006_0001.mp4","2.71688","Cirrhitidae","Cyprinocirrhites","polyactis",1,"-22.6751","113.5611",NA,NA,"Pt Cloates","No-take",NA,"88.1","Yes","Yes"
"2022-05_PtCloates_BOSS","B58","20220525_BOTTOM_2_0004_0001.mp4","2.14548","Carangidae",NA,"spp",1,"-22.7053","113.5499",NA,NA,"Pt Cloates","No-take",NA,"92.5","Yes","Yes"
"2022-05_PtCloates_BOSS","B59","20220519_BOTTOM_3_0002_0001.mp4","0.49911","Lethrinidae","Gymnocranius","euanus",2,"-22.7439","113.5456",NA,NA,"Pt Cloates","No-take",NA,"84","Yes","Yes"
"2022-05_PtCloates_BOSS","B59","20220519_BOTTOM_3_0002_0001.mp4","0.15488","Nemipteridae","Pentapodus","nagasakiensis",1,"-22.7439","113.5456",NA,NA,"Pt Cloates","No-take",NA,"84","Yes","Yes"
"2022-05_PtCloates_BOSS","B59","20220519_BOTTOM_3_0002_0001.mp4","2.41936","SUS","SUS","SUS",3,"-22.7439","113.5456",NA,NA,"Pt Cloates","No-take",NA,"84","Yes","Yes"
"2022-05_PtCloates_BOSS","B60","20220523_BOTTOM_3_0003_0001.mp4","2.74191","Lethrinidae","Gymnocranius","spp",2,"-22.751","113.539",NA,NA,"Pt Cloates","No-take",NA,"89.8","Yes","Yes"
"2022-05_PtCloates_BOSS","B60","20220523_BOTTOM_3_0003_0001.mp4","1.62106","Lethrinidae","Lethrinus","ravus",1,"-22.751","113.539",NA,NA,"Pt Cloates","No-take",NA,"89.8","Yes","Yes"
"2022-05_PtCloates_BOSS","B60","20220523_BOTTOM_3_0003_0001.mp4","1.32354","Unknown","Unknown","Unknown",1,"-22.751","113.539",NA,NA,"Pt Cloates","No-take",NA,"89.8","Yes","Yes"
"2022-05_PtCloates_BOSS","B61","20220527_TOP_2_0004_0001.mp4","0.07424","Lethrinidae","Gymnocranius","sp1",1,"-22.6777","113.5657",NA,NA,"Pt Cloates","No-take",NA,"78.8","Yes","Yes"
"2022-05_PtCloates_BOSS","B61","20220527_TOP_2_0004_0001.mp4","0.64787","Pinguipedidae","Parapercis","spp",4,"-22.6777","113.5657",NA,NA,"Pt Cloates","No-take",NA,"78.8","Yes","Yes"
"2022-05_PtCloates_BOSS","B62","20220519_BOTTOM_3_0005_0001.mp4","0.33450","Cirrhitidae","Cyprinocirrhites","polyactis",1,"-22.7377","113.5417",NA,NA,"Pt Cloates","No-take",NA,"89.3","Yes","Yes"
"2022-05_PtCloates_BOSS","B63","20220527_TOP_2_0005_0001.mp4","2.68490","Lethrinidae","Lethrinus","miniatus",3,"-22.6744","113.5666",NA,NA,"Pt Cloates","No-take",NA,"79.7","Yes","Yes"
"2022-05_PtCloates_BOSS","B63","20220527_TOP_2_0005_0001.mp4","2.99772","Lethrinidae","Lethrinus","rubrioperculatus",1,"-22.6744","113.5666",NA,NA,"Pt Cloates","No-take",NA,"79.7","Yes","Yes"
"2022-05_PtCloates_BOSS","B63","20220527_TOP_2_0005_0001.mp4","2.00367","Microdesmidae","Gunnellichthys","monostigma",1,"-22.6744","113.5666",NA,NA,"Pt Cloates","No-take",NA,"79.7","Yes","Yes"
"2022-05_PtCloates_BOSS","B63","20220527_TOP_2_0005_0001.mp4","0.82916","Nemipteridae","Pentapodus","nagasakiensis",2,"-22.6744","113.5666",NA,NA,"Pt Cloates","No-take",NA,"79.7","Yes","Yes"
"2022-05_PtCloates_BOSS","B63","20220527_TOP_2_0005_0001.mp4","1.53014","Pinguipedidae","Parapercis","nebulosa",1,"-22.6744","113.5666",NA,NA,"Pt Cloates","No-take",NA,"79.7","Yes","Yes"
"2022-05_PtCloates_BOSS","B64","20220519_BOTTOM_3_0006_0001.mp4","1.41030","Acanthuridae","Naso","fageni",1,"-22.7345","113.5505",NA,NA,"Pt Cloates","No-take",NA,"80.1","Yes","Yes"
"2022-05_PtCloates_BOSS","B64","20220519_BOTTOM_3_0006_0001.mp4","1.40724","Lethrinidae","Lethrinus","miniatus",1,"-22.7345","113.5505",NA,NA,"Pt Cloates","No-take",NA,"80.1","Yes","Yes"
"2022-05_PtCloates_BOSS","B64","20220519_BOTTOM_3_0006_0001.mp4","1.85324","Nemipteridae","Pentapodus","nagasakiensis",1,"-22.7345","113.5505",NA,NA,"Pt Cloates","No-take",NA,"80.1","Yes","Yes"
"2022-05_PtCloates_BOSS","B64","20220519_BOTTOM_3_0006_0001.mp4","2.25058","Pinguipedidae","Parapercis","nebulosa",1,"-22.7345","113.5505",NA,NA,"Pt Cloates","No-take",NA,"80.1","Yes","Yes"
