"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"12","8","Left_MAH01219.MP4","29097","Right_MAH00234.MP4","59778","1","14.06933",348.42587,"1.79289","2.91420","1558.56225","16.24658","8.90011","14.20273","-417.87379","-124.55439","-1496.32349","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","9","Left_MAH01219.MP4","29454","Right_MAH00234.MP4","60135","1","14.16860",321.69885,"1.57252","2.15356","1417.09847","17.44190","11.98527","16.93860","376.15754","-197.29598","-1351.94226","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","10","Left_MAH01219.MP4","29921","Right_MAH00234.MP4","60602","1","14.29845",311.52993,"1.82784","3.51761","1874.24068","10.01723","0.93531","5.84200","-323.73543","38.47439","-1845.66877","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","11","Left_MAH01219.MP4","32538","Right_MAH00234.MP4","63219","1","15.02612",397.14078,"1.71534","1.40284","1650.19036","4.85264","10.56444","5.81861","117.67896","-75.08961","-1644.27535","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","12","Left_MAH01219.MP4","32594","Right_MAH00234.MP4","63275","1","15.04169",374.47934,"1.87166","3.48358","1401.62056","22.32617","18.65830","0.02728","-511.78478","146.88379","-1296.54991","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","13","Left_MAH01219.MP4","32594","Right_MAH00234.MP4","63275","1","15.04169",421.12819,"2.43941","3.94869","1715.59437","7.65438","18.66061","6.70256","-172.38286","-150.00650","-1700.30769","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","14","Left_MAH01219.MP4","32694","Right_MAH00234.MP4","63375","1","15.06950",285.54086,"1.14109","5.26190","1340.95662","10.85082","4.64904","6.25022","-184.53035","-172.26063","-1316.98120","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","15","Left_MAH01219.MP4","44476","Right_MAH00234.MP4","75157","1","18.34555",491.68963,"7.26372","6.39696","3350.48401","21.36871","0.20287","4.44650","-1117.23748","492.09555","-3120.15472","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","16","Left_MAH01219.MP4","57758","Right_MAH00235.MP4","7318","1","22.03868",258.06049,"2.51493","1.87665","1793.22558","26.19773","9.19150","22.44165","-765.37961","202.26923","-1609.01809","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","17","Left_MAH01219.MP4","75789","Right_MAH00235.MP4","25349","1","27.05230",643.23347,"3.90621","8.80567","2219.03020","24.06970","17.56923","12.08754","-726.24932","540.03182","-2026.08553","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","18","Left_MAH01219.MP4","77004","Right_MAH00235.MP4","26564","1","27.39014",413.35596,"1.99861","3.38007","1259.42367","14.12168","33.28150","15.33191","225.21437","-209.03948","-1221.36357","Balistidae","Abalistes","stellatus","37465011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","19","Left_MAH01220.MP4","2550","Right_MAH00235.MP4","33171","1","29.22725",872.04164,"4.21723","4.17636","2480.65810","17.73038","13.71748","4.06512","490.14585","574.86483","-2362.82714","Carangidae","Seriola","dumerili","37337025",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","20","Left_MAH01220.MP4","7592","Right_MAH00235.MP4","38213","1","30.62921",90.9945,"1.17865","1.77591","1131.69579","24.37486","12.93943","14.77410","-430.08079","-182.13202","-1030.82191","Labridae","Suezichthys","cyanolaemus","37384161",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","21","Left_MAH01220.MP4","23684","Right_MAH00235.MP4","54305","1","35.10368",333.04842,"3.33382","3.94805","2033.59164","23.84212","8.33304","0.99216","-821.47733","-29.69838","-1860.05052","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","22","Left_MAH01220.MP4","23832","Right_MAH00235.MP4","54453","1","35.14483",346.84325,"2.46198","5.33047","2096.47411","8.51172","10.57613","2.21049","-203.66034","234.11585","-2073.38272","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","23","Left_MAH01220.MP4","29401","Right_MAH00235.MP4","60022","1","36.69332",404.3352,"1.39250","2.34990","1325.14870","25.74486","12.85778","38.59915","-550.77056","167.22512","-1193.61074","Lethrinidae","Gymnocranius","euanus","37351022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","24","Left_MAH01221.MP4","11193","Right_MAH00236.MP4","41815","1","54.16995",88.736,"6.83398","6.28588","2686.61863","22.03899","21.76193","4.03511","-1001.93337","-111.51467","-2490.30393","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","25","Left_MAH01221.MP4","11193","Right_MAH00236.MP4","41815","1","54.16995",92.2479,"2.73825","1.12548","1432.91012","24.93238","42.29513","6.41853","-585.23481","-149.55164","-1299.37137","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","26","Left_MAH01221.MP4","11193","Right_MAH00236.MP4","41815","1","54.16995",88.68242,"3.80018","3.19074","1594.55399","18.01045","45.63283","2.46217","-469.97742","-148.96536","-1516.42111","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","27","Left_MAH01221.MP4","11244","Right_MAH00236.MP4","41866","1","54.18413",81.43988,"3.40187","3.26412","1561.63491","12.81285","39.32272","2.46485","-303.31054","-167.15207","-1522.74965","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","28","Left_MAH01221.MP4","11317","Right_MAH00236.MP4","41939","1","54.20443",105.55561,"2.04562","1.66973","1217.30552","21.78540","46.22719","23.31235","-407.95150","-194.11571","-1130.36605","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","29","Left_MAH01221.MP4","11346","Right_MAH00236.MP4","41968","1","54.21249",98.67774,"2.02535","2.53349","1255.00571","27.24058","41.22550","2.68351","-533.08894","-214.03288","-1115.81604","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","30","Left_MAH01221.MP4","11383","Right_MAH00236.MP4","42005","1","54.22278",99.40887,"1.51601","4.50503","1348.26044","10.05043","17.78625","5.25101","-104.81799","-210.65453","-1327.57074","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"12","31","Left_MAH01221.MP4","11615","Right_MAH00236.MP4","42237","1","54.28729",106.75419,"1.87451","3.83499","1693.26562","16.84341","0.28278","12.38286","478.86611","-106.82008","-1620.62494","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7505","113.5476","20220520","12:11:27",NA,NA,NA,"80.5","Henry Evans","Yes","Yes"
"13","1","Left_MAH00240.MP4","77826","Right_MAH00242.MP4","73204","1","4.45167",273.29208,"9.45897","16.03573","4448.10269","12.55339","4.57715","4.53224","-962.91994","-86.44084","-4341.76585","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","2","Left_MAH00240.MP4","77826","Right_MAH00242.MP4","73204","1","4.45167",263.1882,"11.55680","11.35889","4277.90785","16.75933","8.98369","4.92699","-1212.93439","224.54704","-4096.20121","Carangidae","Decapterus","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","3","Left_MAH00241.MP4","12041","Right_MAH00243.MP4","7419","1","8.69897",282.73818,"22.11697","14.31782","4301.47222","25.32337","38.96292","10.50155","-1838.42841","-72.42088","-3888.13572","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","9","Left_MAH00241.MP4","14263","Right_MAH00243.MP4","9641","1","9.31681",559.04183,"8.97514","5.31756","2486.96675","26.33126","54.12207","11.44493","-1070.06767","-268.00754","-2228.93040","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","10","Left_MAH00241.MP4","18039","Right_MAH00243.MP4","13417","1","10.36675",305.15189,"1.44352","4.83781","1375.49668","8.21127","14.25462","18.89269","-171.62358","-95.59958","-1361.39531","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","11","Left_MAH00241.MP4","61877","Right_MAH00243.MP4","57255","1","22.55614",63.65215,"6.11865","5.57219","2891.67704","22.62546","35.04803","54.42340","-1066.15926","-317.54702","-2669.13177","Cirrhitidae","Cirrhitichthys","aprinus","37374001",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","12","Left_MAH00241.MP4","62071","Right_MAH00243.MP4","57449","1","22.61009",73.79264,"10.32001","10.92058","2866.58730","28.48974","80.49550","39.19996","-1262.74883","-524.55295","-2519.45080","Cirrhitidae","Cirrhitichthys","aprinus","37374001",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","13","Left_MAH00241.MP4","70211","Right_MAH00243.MP4","65589","1","24.87346",425.74259,"6.60600","7.36536","2692.59786","21.19658","20.26732","0.69273","-954.80081","-190.19354","-2510.43125","Lethrinidae","Gymnocranius","euanus","37351022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","14","Left_MAH00241.MP4","79399","Right_MAH00243.MP4","74777","1","27.42823",551.27697,"1.60633","4.01937","1469.21880","19.80785","5.23632","12.55913","-410.24440","-282.08801","-1382.29149","Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","15","Left_MAH00242.MP4","3255","Right_MAH00243.MP4","79694","1","28.79543",362.43586,"2.71687","6.01781","1745.06432","7.29975","21.01110","6.85644","-210.06898","-70.95444","-1730.92056","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","16","Left_MAH00242.MP4","15197","Right_MAH00244.MP4","10575","1","32.11597",552.53158,"6.20037","4.41383","2159.37179","24.46177","42.17342","3.91481","-894.13066","-7.90561","-1965.54175","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","17","Left_MAH00242.MP4","70229","Right_MAH00244.MP4","65607","1","47.41793",321.57369,"3.42840","8.05729","1488.55016","13.80488","44.95730","0.45605","347.15015","-75.15441","-1445.55185","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","18","Left_MAH00242.MP4","70361","Right_MAH00244.MP4","65739","1","47.45463",443.10782,"0.96896","4.45003","1048.59838","15.56805","1.68873","8.12972","279.50720","-32.80445","-1010.12779","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","19","Left_MAH00242.MP4","70376","Right_MAH00244.MP4","65754","1","47.45880",341.53558,"1.26097","5.11988","1478.20510","7.76795","3.94404","0.06271","-149.63759","-132.38982","-1464.64052","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"13","20","Left_MAH00242.MP4","70376","Right_MAH00244.MP4","65754","1","47.45880",443.34736,"1.30126","3.77361","1320.42680","18.35951","1.35577","13.41542","-339.76403","-239.87101","-1253.21556","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6872","113.5606","20220526","08:42:37",NA,NA,NA,"82.1","Kaitlin McCloghry","Yes","Yes"
"14","1","Left_MAH00243.MP4","4205","Right_MAH00239.MP4","81012","1","4.65604",512.40176,"23.89415","9.24394","4554.66961","19.84908","32.95023","2.26286","-1541.53154","-123.98586","-4284.07788","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"14","2","Left_MAH00243.MP4","67285","Right_MAH00240.MP4","63031","1","22.19578",421.82888,"34.49787","5.02017","4941.83236","22.44560","48.62081","4.90956","-1837.65141","427.94205","-4567.45114","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"14","3","Left_MAH00243.MP4","74943","Right_MAH00240.MP4","70689","1","24.32513",355.96249,"3.10301","1.37751","1349.10242","15.84863","50.79102","0.04857","344.14280","-131.56976","-1297.81835","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"14","4","Left_MAH00243.MP4","75492","Right_MAH00240.MP4","71238","1","24.47779",372.29605,"3.55185","1.60280","3564.83699","5.96811","1.31479","4.97888","-305.17724","210.35908","-3545.51529","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"14","5","Left_MAH00244.MP4","63059","Right_MAH00241.MP4","58745","1","43.56018",280.21911,"15.54449","11.90329","3535.24536","26.11632","40.35538","7.33631","1555.28501","-53.26863","-3174.30477","Sparidae","Argyrops","spinifer","37353006",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"14","6","Left_MAH00245.MP4","9208","Right_MAH00242.MP4","4894","1","51.12580",365.97876,"0.97149","4.17653","1175.55760","13.85142","0.36146","16.46027","159.35644","231.97145","-1141.37218","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6876","113.5568","20220526","08:48:10",NA,NA,NA,"90.5","Kaitlin McCloghry","Yes","Yes"
"15","1","Left_MAH00243.MP4","27273","Right_MAH00246.MP4","25295","1","2.10071",32.95594,"1.42903","1.99507","1105.06560","23.43102","38.86862","30.99751","-262.91253","-352.09365","-1013.94134","Monacanthidae",NA,NA,NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"15","2","Left_MAH00243.MP4","28267","Right_MAH00246.MP4","26289","1","2.37710",52.82646,"1.27407","2.01360","1381.72719","18.65937","10.78819","26.68395","-189.67082","-399.31459","-1309.10002","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"15","3","Left_MAH00243.MP4","28429","Right_MAH00246.MP4","26451","1","2.42214",43.60194,"1.44518","1.64460","1332.23118","20.49238","17.75736","10.76188","-267.38144","-382.13595","-1247.92596","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"15","4","Left_MAH00243.MP4","28488","Right_MAH00246.MP4","26510","1","2.43855",81.97516,"1.08389","1.24989","1239.54409","22.76971","3.08562","14.15286","-344.13240","-334.24833","-1142.94378","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"15","5","Left_MAH00243.MP4","30416","Right_MAH00246.MP4","28438","1","2.97464",72.8243,"2.26207","4.64507","1217.36741","20.51161","49.27719","13.85415","154.57323","-397.57051","-1140.18779","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"15","6","Left_MAH00243.MP4","71503","Right_MAH00246.MP4","69525","1","14.39911",310.63439,"5.93060","4.75170","2059.55238","30.28998","52.17452","5.29924","969.26537","373.64366","-1778.39003","Carangidae","Carangoides","gymnostethus","37337022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"15","7","Left_MAH00243.MP4","71503","Right_MAH00246.MP4","69525","1","14.39911",345.94073,"7.00959","4.39708","2373.14750","21.31440","35.13140","1.61191","823.22271","257.66427","-2210.82395","Carangidae","Carangoides","gymnostethus","37337022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
"15","8","Left_MAH00243.MP4","71503","Right_MAH00246.MP4","69525","1","14.39911",317.11322,"6.21123","0.19881","2270.43395","21.55085","33.06393","8.04455","827.25069","105.81898","-2111.71233","Carangidae","Carangoides","gymnostethus","37337022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.6977","113.5561","20220522","12:55:29",NA,NA,NA,"83.9","Kaitlin McCloghry","Yes","Yes"
