"campaignid","sample","family","genus","species","length","number","range"
"2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",358.054,1,1261.67022
"2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",383.14676,1,1625.18672
"2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",480.72956,1,1672.87468
"2022-05_PtCloates_stereo-BRUVS","62","Lethrinidae","Lethrinus","miniatus",371.86263,1,2448.08254
"2022-05_PtCloates_stereo-BRUVS","62","Scombridae","Scomberomorus","spp",595.49213,1,4381.99128
"2022-05_PtCloates_stereo-BRUVS","62","Scombridae","Scomberomorus","spp",705.0605,1,6972.46395
"2022-05_PtCloates_stereo-BRUVS","62","Balistidae","Abalistes","filamentosus",342.60435,1,2806.11015
"2022-05_PtCloates_stereo-BRUVS","62","Carangidae","Carangoides","fulvoguttatus",667.9967,1,2519.04453
"2022-05_PtCloates_stereo-BRUVS","62","Carangidae","Carangoides","fulvoguttatus",645.87793,1,3039.54694
"2022-05_PtCloates_stereo-BRUVS","62","Lutjanidae","Lutjanus","sebae",551.13126,1,1648.57027
"2022-05_PtCloates_stereo-BRUVS","62","Labridae","Bodianus","solatus",380.17134,1,2367.71731
"2022-05_PtCloates_stereo-BRUVS","62","Labridae","Bodianus","solatus",303.06395,1,2384.22466
"2022-05_PtCloates_stereo-BRUVS","63","Pinguipedidae","Parapercis","nebulosa",49.62021,1,2060.01662
"2022-05_PtCloates_stereo-BRUVS","63","Pinguipedidae","Parapercis","nebulosa",70.69415,1,2189.30777
"2022-05_PtCloates_stereo-BRUVS","63","Carangidae","Seriola","dumerili",627.26822,1,3445.43293
"2022-05_PtCloates_stereo-BRUVS","63","Lethrinidae","Lethrinus","miniatus",447.96678,1,1350.51619
"2022-05_PtCloates_stereo-BRUVS","63","Lethrinidae","Lethrinus","miniatus",532.14273,1,1342.9068
"2022-05_PtCloates_stereo-BRUVS","63","Lethrinidae","Lethrinus","miniatus",440.29853,1,1568.24637
"2022-05_PtCloates_stereo-BRUVS","63","Lethrinidae","Lethrinus","miniatus",441.50694,1,1565.55229
"2022-05_PtCloates_stereo-BRUVS","63","Lethrinidae","Gymnocranius","sp1",470.17326,1,1614.1769
"2022-05_PtCloates_stereo-BRUVS","63","Lethrinidae","Lethrinus","ravus",326.03079,1,1769.17559
"2022-05_PtCloates_stereo-BRUVS","63","Lethrinidae","Lethrinus","ravus",270.07556,1,1537.2299
"2022-05_PtCloates_stereo-BRUVS","63","Lethrinidae","Lethrinus","ravus",308.29994,1,1304.97125
"2022-05_PtCloates_stereo-BRUVS","63","Lethrinidae","Lethrinus","ravus",287.16154,1,1681.597
"2022-05_PtCloates_stereo-BRUVS","63","Lethrinidae","Lethrinus","ravus",289.63697,1,1575.99805
"2022-05_PtCloates_stereo-BRUVS","64","Labridae","Suezichthys","cyanolaemus",90.24422,1,1814.25996
"2022-05_PtCloates_stereo-BRUVS","64","Labridae","Choerodon","sp1",88.62765,1,1537.1327
"2022-05_PtCloates_stereo-BRUVS","64","Pinguipedidae","Parapercis","nebulosa",65.62811,1,1564.4056
"2022-05_PtCloates_stereo-BRUVS","64","Pinguipedidae","Parapercis","nebulosa",55.8473,1,1314.66259
"2022-05_PtCloates_stereo-BRUVS","64","Carangidae","Carangoides","fulvoguttatus",720.66831,1,3482.09984
"2022-05_PtCloates_stereo-BRUVS","64","Carangidae","Carangoides","fulvoguttatus",739.16639,1,3457.51583
"2022-05_PtCloates_stereo-BRUVS","64","Lethrinidae","Lethrinus","miniatus",552.10861,1,2024.66156
"2022-05_PtCloates_stereo-BRUVS","64","Lethrinidae","Lethrinus","miniatus",520.68201,1,1883.13392
"2022-05_PtCloates_stereo-BRUVS","64","Lutjanidae","Lutjanus","lemniscatus",512.25542,1,1612.85523
"2022-05_PtCloates_stereo-BRUVS","64","Lethrinidae","Lethrinus","miniatus",493.7239,1,986.08889
"2022-05_PtCloates_stereo-BRUVS","64","Carcharhinidae","Carcharhinus","albimarginatus",655.41016,1,1316.39952
"2022-05_PtCloates_stereo-BRUVS","64","Carcharhinidae","Carcharhinus","albimarginatus",644.27783,1,3324.61761
"2022-05_PtCloates_stereo-BRUVS","64","Lethrinidae","Lethrinus","miniatus",459.79575,1,1231.57197
"2022-05_PtCloates_stereo-BRUVS","64","Carangidae","Decapterus","spp",307.85641,1,2057.45712
"2022-05_PtCloates_stereo-BRUVS","64","Carangidae","Decapterus","spp",310.2817,1,2171.59988
"2022-05_PtCloates_stereo-BRUVS","64","Nemipteridae","Pentapodus","nagasakiensis",92.29054,1,2406.17473
"2022-05_PtCloates_stereo-BRUVS","64","Haemulidae","Diagramma","pictum labiosum",535.95613,1,1505.70401
"2022-05_PtCloates_stereo-BRUVS","64","Lutjanidae","Pristipomoides","sp1",502.86017,1,2391.28726
"2022-05_PtCloates_stereo-BRUVS","64","Lethrinidae","Lethrinus","rubrioperculatus",355.4262,1,2495.28797
"2022-05_PtCloates_stereo-BRUVS","64","Lethrinidae","Lethrinus","rubrioperculatus",338.4655,1,2042.09774
"2022-05_PtCloates_stereo-BRUVS","64","Balistidae","Pseudobalistes","flavimarginatus",374.21847,1,5208.07025
"2022-05_PtCloates_stereo-BRUVS","64","Balistidae","Sufflamen","fraenatum",308.53906,1,783.06508
"2022-05_PtCloates_stereo-BRUVS","64","Acanthuridae","Naso","fageni",596.2774,1,5145.38349
"2022-05_PtCloates_stereo-BRUVS","64","Acanthuridae","Naso","fageni",485.29801,1,4539.35347
"2022-05_PtCloates_stereo-BRUVS","64","Acanthuridae","Naso","fageni",416.71717,1,4549.9105
"2022-05_PtCloates_stereo-BRUVS","64","Acanthuridae","Naso","fageni",478.54941,1,4608.05745
"2022-05_PtCloates_stereo-BRUVS","64","Acanthuridae","Naso","fageni",450.55707,1,4318.45902
"2022-05_PtCloates_stereo-BRUVS","64","Acanthuridae","Naso","fageni",466.39187,1,4365.69905
"2022-05_PtCloates_stereo-BRUVS","64","Labridae","Bodianus","solatus",365.09856,1,2291.84054
"2022-05_PtCloates_stereo-BRUVS","64","Acanthuridae","Naso","fageni",437.6038,1,5119.60931
"2022-05_PtCloates_stereo-BRUVS","64","Serranidae","Epinephelus","coioides",1213.2855,1,3305.31758
"2022-05_PtCloates_stereo-BRUVS","7","Carangidae","Carangoides","fulvoguttatus",848.8906,1,6265.09126
"2022-05_PtCloates_stereo-BRUVS","7","Carangidae","Carangoides","chrysophrys",402.06945,1,1949.3216
"2022-05_PtCloates_stereo-BRUVS","7","Sparidae","Argyrops","spinifer",306.2085,1,1769.52686
"2022-05_PtCloates_stereo-BRUVS","7","Lethrinidae","Lethrinus","rubrioperculatus",362.03843,1,1233.05936
"2022-05_PtCloates_stereo-BRUVS","7","Lethrinidae","Lethrinus","rubrioperculatus",328.51572,1,1219.74087
"2022-05_PtCloates_stereo-BRUVS","7","Lethrinidae","Lethrinus","rubrioperculatus",333.90739,1,2062.33177
"2022-05_PtCloates_stereo-BRUVS","7","Lethrinidae","Lethrinus","miniatus",518.12352,1,1473.05197
"2022-05_PtCloates_stereo-BRUVS","7","Lethrinidae","Lethrinus","miniatus",513.19569,1,1387.23429
"2022-05_PtCloates_stereo-BRUVS","7","Balistidae","Abalistes","filamentosus",313.44227,1,3284.98243
"2022-05_PtCloates_stereo-BRUVS","7","Carangidae","Decapterus","spp",250.67107,1,2783.64897
"2022-05_PtCloates_stereo-BRUVS","7","Carangidae","Decapterus","spp",287.97603,1,2972.24091
"2022-05_PtCloates_stereo-BRUVS","7","Lutjanidae","Lutjanus","sebae",606.8876,1,1957.84905
"2022-05_PtCloates_stereo-BRUVS","7","Pinguipedidae","Parapercis","nebulosa",54.73212,1,915.02032
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Carangoides","chrysophrys",439.50245,1,2122.23772
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Carangoides","chrysophrys",304.12063,1,2188.84597
"2022-05_PtCloates_stereo-BRUVS","8","Balistidae","Abalistes","filamentosus",379.44289,1,2688.69831
"2022-05_PtCloates_stereo-BRUVS","8","Balistidae","Abalistes","filamentosus",356.26914,1,2946.69974
"2022-05_PtCloates_stereo-BRUVS","8","Carcharhinidae","Loxodon","macrorhinus",682.16112,1,2040.56226
"2022-05_PtCloates_stereo-BRUVS","8","Lethrinidae","Gymnocranius","sp1",415.1979,1,2502.16273
"2022-05_PtCloates_stereo-BRUVS","8","Lethrinidae","Gymnocranius","sp1",407.54757,1,1919.43392
"2022-05_PtCloates_stereo-BRUVS","8","Lethrinidae","Gymnocranius","sp1",352.80489,1,3318.84617
"2022-05_PtCloates_stereo-BRUVS","8","Lethrinidae","Gymnocranius","sp1",338.18991,1,1815.7269
"2022-05_PtCloates_stereo-BRUVS","8","Lethrinidae","Gymnocranius","sp1",431.75708,1,1700.12857
"2022-05_PtCloates_stereo-BRUVS","8","Lethrinidae","Gymnocranius","sp1",369.3893,1,2102.17048
"2022-05_PtCloates_stereo-BRUVS","8","Sparidae","Argyrops","spinifer",249.32818,1,6541.28538
"2022-05_PtCloates_stereo-BRUVS","8","Sparidae","Argyrops","spinifer",282.78157,1,6250.41206
"2022-05_PtCloates_stereo-BRUVS","8","Sparidae","Argyrops","spinifer",377.74949,1,4626.29683
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Carangoides","gymnostethus",324.81857,1,1913.55606
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Carangoides","gymnostethus",294.81471,1,1895.26954
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Carangoides","gymnostethus",329.54401,1,2001.87752
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Carangoides","gymnostethus",317.97773,1,2675.81905
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Carangoides","gymnostethus",349.87928,1,3109.57252
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Carangoides","gymnostethus",308.85816,1,3025.6076
"2022-05_PtCloates_stereo-BRUVS","8","Lethrinidae","Lethrinus","rubrioperculatus",342.89515,1,1753.16107
"2022-05_PtCloates_stereo-BRUVS","8","Lethrinidae","Lethrinus","rubrioperculatus",362.28313,1,2005.31807
"2022-05_PtCloates_stereo-BRUVS","8","Lethrinidae","Lethrinus","rubrioperculatus",365.54682,1,2144.12009
"2022-05_PtCloates_stereo-BRUVS","8","Lethrinidae","Lethrinus","rubrioperculatus",372.42158,1,2526.60385
"2022-05_PtCloates_stereo-BRUVS","8","Lutjanidae","Pristipomoides","sp1",489.76755,1,1914.09184
"2022-05_PtCloates_stereo-BRUVS","8","Lutjanidae","Pristipomoides","sp1",494.1074,1,1129.97406
"2022-05_PtCloates_stereo-BRUVS","8","Lutjanidae","Pristipomoides","sp1",504.46477,1,1020.71965
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Decapterus","spp",293.57977,1,1820.13748
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Decapterus","spp",336.99849,1,1228.502
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Decapterus","spp",292.71184,1,1793.34965
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Decapterus","spp",341.99905,1,2260.87416
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Decapterus","spp",306.7786,1,3178.19365
"2022-05_PtCloates_stereo-BRUVS","8","Carangidae","Seriolina","nigrofasciata",415.78328,1,1587.60872
"2022-05_PtCloates_stereo-BRUVS","9","Pinguipedidae","Parapercis","nebulosa",79.42714,1,1631.93742
"2022-05_PtCloates_stereo-BRUVS","9","Carcharhinidae","Carcharhinus","albimarginatus",1032.64201,1,4954.8629
"2022-05_PtCloates_stereo-BRUVS","9","Lutjanidae","Pristipomoides","sp1",330.5699,1,2863.89109
"2022-05_PtCloates_stereo-BRUVS","9","Lutjanidae","Pristipomoides","sp1",318.87491,1,2317.74537
"2022-05_PtCloates_stereo-BRUVS","9","Mullidae","Unknown","na",240.86415,1,3567.24311
"2022-05_PtCloates_stereo-BRUVS","9","Mullidae","Unknown","na",257.19123,1,4125.47793
"2022-05_PtCloates_stereo-BRUVS","9","Tetraodontidae","Lagocephalus","sceleratus",547.20924,1,2398.85938
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Lethrinus","rubrioperculatus",353.4138,1,1375.69925
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Lethrinus","rubrioperculatus",329.81693,1,1966.3592
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Gymnocranius","sp1",231.03992,1,902.80962
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Gymnocranius","sp1",371.32983,1,2180.39937
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Gymnocranius","sp1",241.16512,1,3374.55676
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Gymnocranius","sp1",279.3517,1,4000.58527
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Gymnocranius","sp1",450.57034,1,1129.33888
"2022-05_PtCloates_stereo-BRUVS","9","Carangidae","Seriola","rivoliana",681.76267,1,2085.68989
"2022-05_PtCloates_stereo-BRUVS","9","Echeneidae","Echeneis","naucrates",106.6465,1,2544.38447
"2022-05_PtCloates_stereo-BRUVS","9","Echeneidae","Echeneis","naucrates",92.18487,1,1743.74329
"2022-05_PtCloates_stereo-BRUVS","9","Balistidae","Abalistes","filamentosus",355.10522,1,3035.24858
"2022-05_PtCloates_stereo-BRUVS","9","Serranidae","Epinephelus","areolatus",299.87389,1,1274.24067
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Lethrinus","miniatus",455.70223,1,1399.08916
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Lethrinus","miniatus",467.84662,1,1949.49386
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Lethrinus","miniatus",494.84106,1,1687.76298
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Lethrinus","miniatus",500.76267,1,2123.67692
"2022-05_PtCloates_stereo-BRUVS","9","Lethrinidae","Lethrinus","miniatus",424.54937,1,1820.37354
"2022-05_PtCloates_stereo-BRUVS","9","Lutjanidae","Lutjanus","sebae",601.36795,1,1950.88749
"2022-05_PtCloates_stereo-BRUVS","9","Lutjanidae","Lutjanus","sebae",621.06922,1,1517.21222
"2022-05_PtCloates_stereo-BRUVS","9","Carangidae","Decapterus","spp",410.94802,1,4722.21327
"2022-05_PtCloates_stereo-BRUVS","9","Carangidae","Decapterus","spp",548.84737,1,4592.07782
"2022-05_PtCloates_stereo-BRUVS","9","Carangidae","Decapterus","spp",328.48762,1,4488.41808
"2022-05_PtCloates_stereo-BRUVS","9","Acanthuridae","Naso","fageni",443.48496,1,2855.98028
"2022-05_PtCloates_stereo-BRUVS","9","Acanthuridae","Naso","fageni",451.48404,1,2991.82307
"2022-05_PtCloates_stereo-BRUVS","9","Acanthuridae","Naso","fageni",384.01697,1,3554.63336
"2022-05_PtCloates_stereo-BRUVS","9","Acanthuridae","Naso","fageni",546.31289,1,4650.2506
"2022-05_PtCloates_stereo-BRUVS","9","Acanthuridae","Naso","fageni",447.73078,1,3326.69449
"2022-05_PtCloates_stereo-BRUVS","9","Acanthuridae","Naso","fageni",369.49737,1,4805.36894
"2022-05_PtCloates_stereo-BRUVS","9","Mullidae","Mulloidichthys","flavolineatus",223.96184,1,2900.74648
"2022-05_PtCloates_stereo-BRUVS","9","Mullidae","Mulloidichthys","flavolineatus",143.22468,1,3982.6143
"2021-05_PtCloates_stereo-BRUVS","1","NA","Unknown","na",NA,1,554.88898
"2021-05_PtCloates_stereo-BRUVS","1","Microdesmidae","Ptereleotris","sp1",NA,1,2444.17514
"2021-05_PtCloates_stereo-BRUVS","1","Cirrhitidae","Unknown","spp",NA,1,2997.74724
"2021-05_PtCloates_stereo-BRUVS","1","Nemipteridae","Parascolopsis","eriomma",NA,1,3405.85404
"2021-05_PtCloates_stereo-BRUVS","1","SUS","SUS","sus",NA,1,3153.22938
"2021-05_PtCloates_stereo-BRUVS","1","SUS","SUS","sus",NA,1,2990.58819
"2021-05_PtCloates_stereo-BRUVS","1","Pinguipedidae","Parapercis","nebulosa",NA,1,2225.63491
"2021-05_PtCloates_stereo-BRUVS","1","Pinguipedidae","Parapercis","nebulosa",NA,1,2110.63337
"2021-05_PtCloates_stereo-BRUVS","1","Pinguipedidae","Parapercis","nebulosa",NA,1,2131.12653
"2021-05_PtCloates_stereo-BRUVS","1","Lethrinidae","Lethrinus","miniatus",NA,1,3001.65678
"2021-05_PtCloates_stereo-BRUVS","1","Lutjanidae","Pristipomoides","filamentosus",NA,1,6635.785
"2021-05_PtCloates_stereo-BRUVS","1","Lutjanidae","Pristipomoides","filamentosus",NA,1,2805.23747
"2021-05_PtCloates_stereo-BRUVS","1","Carangidae","Seriola","dumerili",NA,1,4983.20061
"2021-05_PtCloates_stereo-BRUVS","1","Carangidae","Seriola","dumerili",NA,1,5482.35331
"2021-05_PtCloates_stereo-BRUVS","1","Carangidae","Seriola","dumerili",NA,1,5276.44527
"2021-05_PtCloates_stereo-BRUVS","10","Carcharhinidae","Carcharhinus","plumbeus",NA,1,959.56296
"2021-05_PtCloates_stereo-BRUVS","10","Carcharhinidae","Carcharhinus","plumbeus",NA,1,4553.61221
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1074.44411
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2651.76373
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1815.98459
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1744.71126
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2270.31059
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,3540.70485
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2514.1799
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,4501.52822
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2202.40568
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2659.15917
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,4106.59579
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2291.4536
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1227.86498
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1766.49408
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1661.50238
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2007.76527
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1907.15994
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1750.04391
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2174.89785
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1928.44675
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1657.40986
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1599.86523
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1750.00153
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1842.67182
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2583.59867
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2401.53521
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2068.95701
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,3211.46327
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,3166.30118
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2281.56886
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,3650.88897
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,3874.59222
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,3312.21393
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1378.9546
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,2277.16944
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1635.72219
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1843.72482
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,1380.39828
"2021-05_PtCloates_stereo-BRUVS","10","Sparidae","Dentex","spp",NA,1,3091.6536
"2021-05_PtCloates_stereo-BRUVS","10","Triakidae","Hemitriakis","falcata",NA,1,1102.88388
"2021-05_PtCloates_stereo-BRUVS","11","Cirrhitidae","Cirrhitichthys","aprinus",NA,1,2559.18905
"2021-05_PtCloates_stereo-BRUVS","11","Carangidae","Decapterus","spp",NA,1,3905.47961
"2021-05_PtCloates_stereo-BRUVS","11","Carangidae","Decapterus","spp",NA,1,4484.91627
"2021-05_PtCloates_stereo-BRUVS","11","Carangidae","Decapterus","spp",NA,1,3142.50318
"2021-05_PtCloates_stereo-BRUVS","11","Carangidae","Decapterus","spp",NA,1,4549.09862
"2021-05_PtCloates_stereo-BRUVS","11","Carangidae","Decapterus","spp",NA,1,3853.05659
"2021-05_PtCloates_stereo-BRUVS","11","Carangidae","Decapterus","spp",NA,1,3529.90489
"2021-05_PtCloates_stereo-BRUVS","11","Carangidae","Decapterus","spp",NA,1,3026.67639
"2021-05_PtCloates_stereo-BRUVS","11","Carangidae","Decapterus","spp",NA,1,5702.87797
"2021-05_PtCloates_stereo-BRUVS","11","Carangidae","Decapterus","spp",NA,1,3714.11599
"2021-05_PtCloates_stereo-BRUVS","11","Serranidae","Epinephelus","morrhua",NA,1,2595.94959
"2021-05_PtCloates_stereo-BRUVS","11","Pinguipedidae","Parapercis","nebulosa",NA,1,2310.35886
"2021-05_PtCloates_stereo-BRUVS","11","Sparidae","Argyrops","spinifer",NA,1,2528.87108
"2021-05_PtCloates_stereo-BRUVS","11","Lethrinidae","Gymnocranius","grandoculis",NA,1,3709.77259
"2021-05_PtCloates_stereo-BRUVS","11","Muraenidae","Uropterygius","concolor",NA,1,2286.84216
"2021-05_PtCloates_stereo-BRUVS","11","Lutjanidae","Pristipomoides","multidens",NA,1,3061.45653
"2021-05_PtCloates_stereo-BRUVS","11","Muraenidae","Gymnothorax","kidako",NA,1,1376.47749
"2021-05_PtCloates_stereo-BRUVS","12","NA","Unknown","na",NA,1,820.41712
"2021-05_PtCloates_stereo-BRUVS","12","Pinguipedidae","Parapercis","nebulosa",NA,1,3413.00071
"2021-05_PtCloates_stereo-BRUVS","12","Lutjanidae","Pristipomoides","filamentosus",NA,1,4022.47833
"2021-05_PtCloates_stereo-BRUVS","12","Lutjanidae","Pristipomoides","filamentosus",NA,1,2018.60171
"2021-05_PtCloates_stereo-BRUVS","12","Serranidae","Epinephelus","amblycephalus",NA,1,4013.44857
"2021-05_PtCloates_stereo-BRUVS","12","Labridae","Bodianus","solatus",NA,1,3981.62446
"2021-05_PtCloates_stereo-BRUVS","13","Pinguipedidae","Parapercis","nebulosa",NA,1,5093.0479
"2021-05_PtCloates_stereo-BRUVS","13","Pinguipedidae","Parapercis","nebulosa",NA,1,4297.5045
"2021-05_PtCloates_stereo-BRUVS","13","Pinguipedidae","Parapercis","nebulosa",NA,1,4472.64835
"2021-05_PtCloates_stereo-BRUVS","13","Nemipteridae","Pentapodus","nagasakiensis",NA,1,3510.65434
"2021-05_PtCloates_stereo-BRUVS","13","Nemipteridae","Pentapodus","nagasakiensis",NA,1,3516.54291
"2021-05_PtCloates_stereo-BRUVS","13","SUS","SUS","sus",NA,1,4727.67884
"2021-05_PtCloates_stereo-BRUVS","13","Lutjanidae","Pristipomoides","multidens",NA,1,8418.38589
"2021-05_PtCloates_stereo-BRUVS","13","Lutjanidae","Pristipomoides","multidens",NA,1,7284.59565
"2021-05_PtCloates_stereo-BRUVS","13","Lutjanidae","Pristipomoides","multidens",NA,1,7903.13881
"2021-05_PtCloates_stereo-BRUVS","13","Lutjanidae","Pristipomoides","multidens",NA,1,9889.79519
"2021-05_PtCloates_stereo-BRUVS","13","Lutjanidae","Pristipomoides","multidens",NA,1,7155.04023
"2021-05_PtCloates_stereo-BRUVS","13","Lutjanidae","Pristipomoides","multidens",NA,1,5750.02105
"2021-05_PtCloates_stereo-BRUVS","13","Carangidae","Carangoides","chrysophrys",NA,1,2532.08693
"2021-05_PtCloates_stereo-BRUVS","13","Labridae","Bodianus","solatus",NA,1,5393.58152
"2021-05_PtCloates_stereo-BRUVS","13","Carangidae","Seriola","rivoliana",NA,1,6097.32686
"2021-05_PtCloates_stereo-BRUVS","13","Hemigaleidae","Hemipristis","elongata",NA,1,4003.02585
"2021-05_PtCloates_stereo-BRUVS","14","Muraenidae","Gymnothorax","woodwardi",NA,1,1685.96577
"2021-05_PtCloates_stereo-BRUVS","14","Dasyatidae","Taeniurops","meyeni",NA,1,1350.22488
"2021-05_PtCloates_stereo-BRUVS","15","Carcharhinidae","Carcharhinus","sp2",NA,1,5374.75631
"2021-05_PtCloates_stereo-BRUVS","17","Nemipteridae","Nemipterus","spp",NA,1,4406.39356
"2021-05_PtCloates_stereo-BRUVS","17","Carangidae","Decapterus","spp",NA,1,6267.36089
"2021-05_PtCloates_stereo-BRUVS","17","Carangidae","Decapterus","spp",NA,1,6687.07124
"2021-05_PtCloates_stereo-BRUVS","17","Carangidae","Decapterus","spp",NA,1,6192.85424
"2021-05_PtCloates_stereo-BRUVS","17","Carangidae","Decapterus","spp",NA,1,6280.41397
"2021-05_PtCloates_stereo-BRUVS","17","Carangidae","Decapterus","spp",NA,1,5620.4818
"2021-05_PtCloates_stereo-BRUVS","17","Carangidae","Decapterus","spp",NA,1,6549.24059
"2021-05_PtCloates_stereo-BRUVS","17","Carangidae","Decapterus","spp",NA,1,5110.44022
"2021-05_PtCloates_stereo-BRUVS","17","Carangidae","Decapterus","spp",NA,1,6524.32873
"2021-05_PtCloates_stereo-BRUVS","17","Carangidae","Decapterus","spp",NA,1,6517.92996
"2021-05_PtCloates_stereo-BRUVS","17","Mullidae","Parupeneus","ciliatus",NA,1,2097.2538
"2021-05_PtCloates_stereo-BRUVS","17","Lethrinidae","Lethrinus","miniatus",NA,1,3255.82508
"2021-05_PtCloates_stereo-BRUVS","17","Labridae","Choerodon","zamboangae",NA,1,2409.93533
"2021-05_PtCloates_stereo-BRUVS","18","Sparidae","Dentex","spp",NA,1,1340.82626
"2021-05_PtCloates_stereo-BRUVS","18","Sparidae","Dentex","spp",NA,1,1548.1578
"2021-05_PtCloates_stereo-BRUVS","18","Sparidae","Dentex","spp",NA,1,1656.25894
"2021-05_PtCloates_stereo-BRUVS","18","Sparidae","Dentex","spp",NA,1,608.75296
"2021-05_PtCloates_stereo-BRUVS","18","Sparidae","Dentex","spp",NA,1,513.55957
"2021-05_PtCloates_stereo-BRUVS","18","Sparidae","Dentex","spp",NA,1,2073.01808
"2021-05_PtCloates_stereo-BRUVS","18","Sparidae","Dentex","spp",NA,1,2780.82426
"2021-05_PtCloates_stereo-BRUVS","18","Sparidae","Dentex","spp",NA,1,1369.48914
